,database,name,organism,cell_type,cell_component,phenotype,channels,microscopy,dir_name,path,filename
1973,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A14_C57_F1_s07_w2.TIF
1974,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A06_C23_F1_s06_w2.TIF
1975,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A14_C57_F1_s16_w1.TIF
1976,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A21_C87_F1_s10_w1.TIF
1977,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A23_C96_F1_s12_w1.TIF
1978,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A04_C14_F1_s11_w1.TIF
1979,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A22_C91_F1_s07_w1.TIF
1980,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A16_C66_F1_s18_w1.TIF
1981,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A02_C5_F1_s25_w2.TIF
1982,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A07_C27_F1_s25_w1.TIF
1983,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A18_C74_F1_s09_w1.TIF
1984,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A10_C40_F1_s05_w2.TIF
1985,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A17_C70_F1_s10_w1.TIF
1986,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A03_C10_F1_s18_w1.TIF
1987,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A22_C91_F1_s20_w1.TIF
1988,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A23_C96_F1_s15_w1.TIF
1989,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A19_C78_F1_s16_w1.TIF
1990,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A03_C10_F1_s14_w1.TIF
1991,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A05_C18_F1_s06_w1.TIF
1992,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A04_C14_F1_s20_w1.TIF
1993,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A11_C44_F1_s22_w1.TIF
1994,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A18_C74_F1_s23_w2.TIF
1995,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A17_C70_F1_s24_w2.TIF
1996,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A20_C83_F1_s12_w1.TIF
1997,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A24_C100_F1_s03_w2.TIF
1998,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A10_C40_F1_s20_w1.TIF
1999,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A14_C57_F1_s10_w1.TIF
2000,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A21_C87_F1_s22_w1.TIF
2001,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A19_C78_F1_s25_w1.TIF
2002,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A18_C74_F1_s12_w1.TIF
2003,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A11_C44_F1_s17_w1.TIF
2004,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A10_C40_F1_s18_w2.TIF
2005,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A10_C40_F1_s03_w2.TIF
2006,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A14_C57_F1_s15_w1.TIF
2007,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A14_C57_F1_s01_w2.TIF
2008,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A09_C35_F1_s07_w1.TIF
2009,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A11_C44_F1_s10_w2.TIF
2010,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A21_C87_F1_s10_w2.TIF
2011,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A06_C23_F1_s13_w2.TIF
2012,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A03_C10_F1_s15_w1.TIF
2013,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A10_C40_F1_s04_w2.TIF
2014,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A05_C18_F1_s11_w2.TIF
2015,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A23_C96_F1_s01_w1.TIF
2016,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A03_C10_F1_s01_w2.TIF
2017,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A18_C74_F1_s08_w2.TIF
2018,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A23_C96_F1_s21_w1.TIF
2019,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A17_C70_F1_s13_w2.TIF
2020,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A18_C74_F1_s25_w1.TIF
2021,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A04_C14_F1_s15_w1.TIF
2022,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A21_C87_F1_s20_w1.TIF
2023,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A12_C48_F1_s14_w2.TIF
2024,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A10_C40_F1_s06_w1.TIF
2025,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A12_C48_F1_s24_w1.TIF
2026,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A13_C53_F1_s22_w1.TIF
2027,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A06_C23_F1_s17_w2.TIF
2028,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A20_C83_F1_s05_w2.TIF
2029,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A06_C23_F1_s03_w2.TIF
2030,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A20_C83_F1_s04_w2.TIF
2031,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A23_C96_F1_s12_w2.TIF
2032,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A07_C27_F1_s12_w1.TIF
2033,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A14_C57_F1_s08_w1.TIF
2034,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A14_C57_F1_s04_w1.TIF
2035,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A17_C70_F1_s12_w1.TIF
2036,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A19_C78_F1_s04_w1.TIF
2037,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A11_C44_F1_s25_w1.TIF
2038,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A12_C48_F1_s24_w2.TIF
2039,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A17_C70_F1_s19_w2.TIF
2040,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A18_C74_F1_s05_w1.TIF
2041,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A13_C53_F1_s22_w2.TIF
2042,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A14_C57_F1_s19_w1.TIF
2043,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A12_C48_F1_s23_w2.TIF
2044,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A15_C61_F1_s21_w2.TIF
2045,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A05_C18_F1_s12_w1.TIF
2046,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A15_C61_F1_s08_w2.TIF
2047,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A03_C10_F1_s11_w2.TIF
2048,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A15_C61_F1_s17_w2.TIF
2049,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A06_C23_F1_s12_w1.TIF
2050,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A07_C27_F1_s03_w2.TIF
2051,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A20_C83_F1_s20_w1.TIF
2052,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A05_C18_F1_s13_w2.TIF
2053,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A21_C87_F1_s13_w1.TIF
2054,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A07_C27_F1_s07_w1.TIF
2055,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A14_C57_F1_s07_w1.TIF
2056,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A24_C100_F1_s18_w1.TIF
2057,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A06_C23_F1_s08_w2.TIF
2058,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A12_C48_F1_s04_w2.TIF
2059,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A21_C87_F1_s01_w1.TIF
2060,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A04_C14_F1_s14_w2.TIF
2061,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A04_C14_F1_s01_w1.TIF
2062,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A05_C18_F1_s14_w1.TIF
2063,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A09_C35_F1_s17_w1.TIF
2064,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A20_C83_F1_s14_w2.TIF
2065,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A17_C70_F1_s01_w1.TIF
2066,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A21_C87_F1_s19_w1.TIF
2067,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A01_C1_F1_s25_w2.TIF
2068,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A16_C66_F1_s19_w2.TIF
2069,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A11_C44_F1_s22_w2.TIF
2070,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A15_C61_F1_s15_w1.TIF
2071,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A24_C100_F1_s08_w1.TIF
2072,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A03_C10_F1_s22_w1.TIF
2073,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A24_C100_F1_s19_w1.TIF
2074,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A01_C1_F1_s24_w2.TIF
2075,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A22_C91_F1_s20_w2.TIF
2076,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A20_C83_F1_s04_w1.TIF
2077,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A10_C40_F1_s06_w2.TIF
2078,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A16_C66_F1_s21_w1.TIF
2079,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A13_C53_F1_s03_w2.TIF
2080,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A23_C96_F1_s13_w2.TIF
2081,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A06_C23_F1_s20_w2.TIF
2082,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A02_C5_F1_s04_w2.TIF
2083,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A11_C44_F1_s02_w2.TIF
2084,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A07_C27_F1_s25_w2.TIF
2085,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A09_C35_F1_s08_w2.TIF
2086,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A21_C87_F1_s06_w2.TIF
2087,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A04_C14_F1_s09_w1.TIF
2088,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A13_C53_F1_s11_w1.TIF
2089,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A05_C18_F1_s13_w1.TIF
2090,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A17_C70_F1_s21_w2.TIF
