ID,Label
af34bdbc-bbbf-11e8-b2bb-ac1f6b6435d0,14
aefce356-bbbf-11e8-b2bb-ac1f6b6435d0,16
af4ab20c-bbbf-11e8-b2bb-ac1f6b6435d0,16
afc313c8-bbbf-11e8-b2bb-ac1f6b6435d0,2|0
b3b89c0a-bbbf-11e8-b2bb-ac1f6b6435d0,13|16
b837cf30-bbbf-11e8-b2bb-ac1f6b6435d0,16|0
b12b316e-bbbf-11e8-b2bb-ac1f6b6435d0,4
b2c81708-bbbf-11e8-b2bb-ac1f6b6435d0,9|5|0
b48a46a6-bbbf-11e8-b2bb-ac1f6b6435d0,16|8
b44ba702-bbbf-11e8-b2bb-ac1f6b6435d0,16|14|2
b3f18be6-bbbf-11e8-b2bb-ac1f6b6435d0,0|13
b5717256-bbbf-11e8-b2bb-ac1f6b6435d0,9|8
b45b9270-bbbf-11e8-b2bb-ac1f6b6435d0,9|0
b57ecffa-bbbf-11e8-b2bb-ac1f6b6435d0,12|0
b5973fae-bbbf-11e8-b2bb-ac1f6b6435d0,17
b60bb51e-bbbf-11e8-b2bb-ac1f6b6435d0,13
b690a378-bbbf-11e8-b2bb-ac1f6b6435d0,14
b951e022-bbbf-11e8-b2bb-ac1f6b6435d0,16|7|0
b95eeeca-bbbf-11e8-b2bb-ac1f6b6435d0,12
b8eea0d4-bbbf-11e8-b2bb-ac1f6b6435d0,3|0
ba959582-bbbf-11e8-b2bb-ac1f6b6435d0,13
b9dd39b0-bbbf-11e8-b2bb-ac1f6b6435d0,6
ba35a37a-bbbf-11e8-b2bb-ac1f6b6435d0,12
bb665668-bbbf-11e8-b2bb-ac1f6b6435d0,13
bb0b8a76-bbbf-11e8-b2bb-ac1f6b6435d0,6|2
bc6748c4-bbbf-11e8-b2bb-ac1f6b6435d0,7
bcdec732-bbbf-11e8-b2bb-ac1f6b6435d0,16|0
beeeda26-bbbf-11e8-b2bb-ac1f6b6435d0,5
c04e67ba-bbbf-11e8-b2bb-ac1f6b6435d0,16
c00e083c-bbbf-11e8-b2bb-ac1f6b6435d0,17|0
bf02883c-bbbf-11e8-b2bb-ac1f6b6435d0,1
bf88bede-bbbf-11e8-b2bb-ac1f6b6435d0,12
c188aa14-bbbf-11e8-b2bb-ac1f6b6435d0,9
c07778c6-bbbf-11e8-b2bb-ac1f6b6435d0,6|2
bfce2d16-bbbf-11e8-b2bb-ac1f6b6435d0,14|3
c4b15d62-bbbf-11e8-b2bb-ac1f6b6435d0,12|0
c2ee4530-bbbf-11e8-b2bb-ac1f6b6435d0,2|0|13
c21fec9e-bbbf-11e8-b2bb-ac1f6b6435d0,4
c3bbfaca-bbbf-11e8-b2bb-ac1f6b6435d0,16|5
c4fc138e-bbbf-11e8-b2bb-ac1f6b6435d0,5|0
c5f337f4-bbbf-11e8-b2bb-ac1f6b6435d0,9|13
c65a66d6-bbbf-11e8-b2bb-ac1f6b6435d0,0
c5167ba2-bbbf-11e8-b2bb-ac1f6b6435d0,1
c51876dc-bbbf-11e8-b2bb-ac1f6b6435d0,5|0
c63b1786-bbbf-11e8-b2bb-ac1f6b6435d0,16|6|2
c6983ac4-bbbf-11e8-b2bb-ac1f6b6435d0,14
c99c72d0-bbbf-11e8-b2bb-ac1f6b6435d0,8|14|13
ca24ea70-bbbf-11e8-b2bb-ac1f6b6435d0,3|0
c8c4e586-bbbf-11e8-b2bb-ac1f6b6435d0,1|4
ca437242-bbbf-11e8-b2bb-ac1f6b6435d0,16|7|3
ca6539ae-bbbf-11e8-b2bb-ac1f6b6435d0,2|0
cd564e5a-bbbf-11e8-b2bb-ac1f6b6435d0,12|0
cd4e8486-bbbf-11e8-b2bb-ac1f6b6435d0,14
cd6e27e6-bbbf-11e8-b2bb-ac1f6b6435d0,13|4|13
cedced10-bbbf-11e8-b2bb-ac1f6b6435d0,9|16
cd805baa-bbbf-11e8-b2bb-ac1f6b6435d0,14|2
cdcdb4e0-bbbf-11e8-b2bb-ac1f6b6435d0,14|0
cf4dae24-bbbf-11e8-b2bb-ac1f6b6435d0,1|0
d132c2b0-bbbf-11e8-b2bb-ac1f6b6435d0,16|4
d0b906b4-bbbf-11e8-b2bb-ac1f6b6435d0,2|0
d196d336-bbbf-11e8-b2bb-ac1f6b6435d0,1|0
d0ad28d0-bbbf-11e8-b2bb-ac1f6b6435d0,12
d2c62b6c-bbbf-11e8-b2bb-ac1f6b6435d0,14|2
d1761d1c-bbbf-11e8-b2bb-ac1f6b6435d0,2|0
d648c8ee-bbbf-11e8-b2bb-ac1f6b6435d0,2|0
d5052b30-bbbf-11e8-b2bb-ac1f6b6435d0,0
d3776440-bbbf-11e8-b2bb-ac1f6b6435d0,16|2
d2939f6c-bbbf-11e8-b2bb-ac1f6b6435d0,0|13
d4a960a2-bbbf-11e8-b2bb-ac1f6b6435d0,16|13
d445b30e-bbbf-11e8-b2bb-ac1f6b6435d0,2|0
d49294f8-bbbf-11e8-b2bb-ac1f6b6435d0,7|0
d5debbfc-bbbf-11e8-b2bb-ac1f6b6435d0,12|5
d4e63860-bbbf-11e8-b2bb-ac1f6b6435d0,2
d9995bb2-bbbf-11e8-b2bb-ac1f6b6435d0,16|0
d74fe70e-bbbf-11e8-b2bb-ac1f6b6435d0,5|0
d885d5fc-bbbf-11e8-b2bb-ac1f6b6435d0,3|0
db573e06-bbbf-11e8-b2bb-ac1f6b6435d0,2|0
d8c04f8e-bbbf-11e8-b2bb-ac1f6b6435d0,16|0
d90d67ec-bbbf-11e8-b2bb-ac1f6b6435d0,7|0
d94797aa-bbbf-11e8-b2bb-ac1f6b6435d0,14|4
da9c2918-bbbf-11e8-b2bb-ac1f6b6435d0,7
dcddda0a-bbbf-11e8-b2bb-ac1f6b6435d0,2
dc4d1182-bbbf-11e8-b2bb-ac1f6b6435d0,17
dcd7f73e-bbbf-11e8-b2bb-ac1f6b6435d0,16|14|0
dcb8bdc4-bbbf-11e8-b2bb-ac1f6b6435d0,13|8
dd421100-bbbf-11e8-b2bb-ac1f6b6435d0,13|13
dd63969a-bbbf-11e8-b2bb-ac1f6b6435d0,0
dd30f69a-bbbf-11e8-b2bb-ac1f6b6435d0,8
df16090a-bbbf-11e8-b2bb-ac1f6b6435d0,12|2|0
dd914d7e-bbbf-11e8-b2bb-ac1f6b6435d0,14
df503242-bbbf-11e8-b2bb-ac1f6b6435d0,12|0
df71d5be-bbbf-11e8-b2bb-ac1f6b6435d0,2|0
e3a8b148-bbbf-11e8-b2bb-ac1f6b6435d0,16|0
e134b524-bbbf-11e8-b2bb-ac1f6b6435d0,5
e2bd99d8-bbbf-11e8-b2bb-ac1f6b6435d0,8|13
e16936f0-bbbf-11e8-b2bb-ac1f6b6435d0,14
e3617076-bbbf-11e8-b2bb-ac1f6b6435d0,14|2
e646a37e-bbbf-11e8-b2bb-ac1f6b6435d0,5|13
e34dfcd0-bbbf-11e8-b2bb-ac1f6b6435d0,5|0
e3cd81bc-bbbf-11e8-b2bb-ac1f6b6435d0,4
e8974e62-bbbf-11e8-b2bb-ac1f6b6435d0,0
e78e313e-bbbf-11e8-b2bb-ac1f6b6435d0,5|0
e6fb0c42-bbbf-11e8-b2bb-ac1f6b6435d0,1|0
e8b60578-bbbf-11e8-b2bb-ac1f6b6435d0,12
e7e37522-bbbf-11e8-b2bb-ac1f6b6435d0,3|0
ea8cbd4c-bbbf-11e8-b2bb-ac1f6b6435d0,16|5
e9c8fbf0-bbbf-11e8-b2bb-ac1f6b6435d0,7
ebd25f72-bbbf-11e8-b2bb-ac1f6b6435d0,0
eb5f5f5e-bbbf-11e8-b2bb-ac1f6b6435d0,1|0
eb870694-bbbf-11e8-b2bb-ac1f6b6435d0,16|0
eb6776c6-bbbf-11e8-b2bb-ac1f6b6435d0,4
ec43291e-bbbf-11e8-b2bb-ac1f6b6435d0,5|13
ebe27cf4-bbbf-11e8-b2bb-ac1f6b6435d0,4
ebebc58e-bbbf-11e8-b2bb-ac1f6b6435d0,16|0|13
ec313eb6-bbbf-11e8-b2bb-ac1f6b6435d0,5
ef78ad98-bbbf-11e8-b2bb-ac1f6b6435d0,0
ee8573e4-bbbf-11e8-b2bb-ac1f6b6435d0,1|0
ef0a474a-bbbf-11e8-b2bb-ac1f6b6435d0,1
eefd9a7c-bbbf-11e8-b2bb-ac1f6b6435d0,7|4
f1e3e16a-bbbf-11e8-b2bb-ac1f6b6435d0,14
f3f40778-bbbf-11e8-b2bb-ac1f6b6435d0,14|2
f4752cf4-bbbf-11e8-b2bb-ac1f6b6435d0,2|0
f3118772-bbbf-11e8-b2bb-ac1f6b6435d0,8|2|0
f30aa9b6-bbbf-11e8-b2bb-ac1f6b6435d0,16|2
f392c9d6-bbbf-11e8-b2bb-ac1f6b6435d0,8|0
f3df5dd2-bbbf-11e8-b2bb-ac1f6b6435d0,4
f57c1f90-bbbf-11e8-b2bb-ac1f6b6435d0,6
f7186b9c-bbbf-11e8-b2bb-ac1f6b6435d0,17|2|0
f9c647e2-bbbf-11e8-b2bb-ac1f6b6435d0,16
f6c67a4e-bbbf-11e8-b2bb-ac1f6b6435d0,1
f8580774-bbbf-11e8-b2bb-ac1f6b6435d0,16|8|2
f7ea5f80-bbbf-11e8-b2bb-ac1f6b6435d0,13|4|13
fa684894-bbbf-11e8-b2bb-ac1f6b6435d0,8
fb4dc19e-bbbf-11e8-b2bb-ac1f6b6435d0,12|0
fa030c4a-bbbf-11e8-b2bb-ac1f6b6435d0,3
fbf11588-bbbf-11e8-b2bb-ac1f6b6435d0,0
fdc3982c-bbbf-11e8-b2bb-ac1f6b6435d0,10
fd20e3ac-bbbf-11e8-b2bb-ac1f6b6435d0,8|1
fda4535e-bbbf-11e8-b2bb-ac1f6b6435d0,12
fccd3fea-bbbf-11e8-b2bb-ac1f6b6435d0,8
fdf8c4a2-bbbf-11e8-b2bb-ac1f6b6435d0,16|13
fd593b26-bbbf-11e8-b2bb-ac1f6b6435d0,2
ffc30612-bbbf-11e8-b2bb-ac1f6b6435d0,3|0
ff4e19c4-bbbf-11e8-b2bb-ac1f6b6435d0,14
ff3933ce-bbbf-11e8-b2bb-ac1f6b6435d0,3
0189cff8-bbc0-11e8-b2bb-ac1f6b6435d0,4
01747a40-bbc0-11e8-b2bb-ac1f6b6435d0,12
02199b60-bbc0-11e8-b2bb-ac1f6b6435d0,1|2
043225a2-bbc0-11e8-b2bb-ac1f6b6435d0,9|0
03f92c20-bbc0-11e8-b2bb-ac1f6b6435d0,16|13
03f02102-bbc0-11e8-b2bb-ac1f6b6435d0,16|3|13
05da8188-bbc0-11e8-b2bb-ac1f6b6435d0,8
0582608e-bbc0-11e8-b2bb-ac1f6b6435d0,6
08156bd4-bbc0-11e8-b2bb-ac1f6b6435d0,16
088d03d8-bbc0-11e8-b2bb-ac1f6b6435d0,10
09e1c1b0-bbc0-11e8-b2bb-ac1f6b6435d0,17
09bedce0-bbc0-11e8-b2bb-ac1f6b6435d0,3
08844126-bbc0-11e8-b2bb-ac1f6b6435d0,10
09c4be8a-bbc0-11e8-b2bb-ac1f6b6435d0,5|0
0b67cc3c-bbc0-11e8-b2bb-ac1f6b6435d0,16|3
0da39a58-bbc0-11e8-b2bb-ac1f6b6435d0,3|0
0fa19cc4-bbc0-11e8-b2bb-ac1f6b6435d0,14|0
0eb6f4e4-bbc0-11e8-b2bb-ac1f6b6435d0,1|13
0f22a37e-bbc0-11e8-b2bb-ac1f6b6435d0,0|13
0fe6b4b2-bbc0-11e8-b2bb-ac1f6b6435d0,4
1181fa02-bbc0-11e8-b2bb-ac1f6b6435d0,6
1547b4b0-bbc0-11e8-b2bb-ac1f6b6435d0,16|0
11af4034-bbc0-11e8-b2bb-ac1f6b6435d0,5|0
1414902c-bbc0-11e8-b2bb-ac1f6b6435d0,7
1353b960-bbc0-11e8-b2bb-ac1f6b6435d0,16|0
1433463e-bbc0-11e8-b2bb-ac1f6b6435d0,13
15b85cce-bbc0-11e8-b2bb-ac1f6b6435d0,9
15d02b38-bbc0-11e8-b2bb-ac1f6b6435d0,16
16ebac9a-bbc0-11e8-b2bb-ac1f6b6435d0,16|13
167620ce-bbc0-11e8-b2bb-ac1f6b6435d0,16|5
16bfc0d0-bbc0-11e8-b2bb-ac1f6b6435d0,0|13
180572aa-bbc0-11e8-b2bb-ac1f6b6435d0,15|0
194c75aa-bbc0-11e8-b2bb-ac1f6b6435d0,14|0
18be9960-bbc0-11e8-b2bb-ac1f6b6435d0,3
1a5fad54-bbc0-11e8-b2bb-ac1f6b6435d0,5|0
1a5da522-bbc0-11e8-b2bb-ac1f6b6435d0,14
1954f8ce-bbc0-11e8-b2bb-ac1f6b6435d0,0|13
1e828104-bbc0-11e8-b2bb-ac1f6b6435d0,6
1acd0e30-bbc0-11e8-b2bb-ac1f6b6435d0,13|0
1d3721d8-bbc0-11e8-b2bb-ac1f6b6435d0,7|0
1dd18ea8-bbc0-11e8-b2bb-ac1f6b6435d0,16|5|2
1f2bc9c6-bbc0-11e8-b2bb-ac1f6b6435d0,16
1e493732-bbc0-11e8-b2bb-ac1f6b6435d0,6|0
200af754-bbc0-11e8-b2bb-ac1f6b6435d0,16|0
2145f18c-bbc0-11e8-b2bb-ac1f6b6435d0,13
2060c2f6-bbc0-11e8-b2bb-ac1f6b6435d0,0
201831d0-bbc0-11e8-b2bb-ac1f6b6435d0,1
21fc1318-bbc0-11e8-b2bb-ac1f6b6435d0,12|5
23b60cae-bbc0-11e8-b2bb-ac1f6b6435d0,5
23a8dd90-bbc0-11e8-b2bb-ac1f6b6435d0,16
24bbceae-bbc0-11e8-b2bb-ac1f6b6435d0,7
249ec098-bbc0-11e8-b2bb-ac1f6b6435d0,16|2
24847b2a-bbc0-11e8-b2bb-ac1f6b6435d0,0
25443532-bbc0-11e8-b2bb-ac1f6b6435d0,2
274b7156-bbc0-11e8-b2bb-ac1f6b6435d0,6
26cd4e34-bbc0-11e8-b2bb-ac1f6b6435d0,7
25e07ffa-bbc0-11e8-b2bb-ac1f6b6435d0,17
275d9804-bbc0-11e8-b2bb-ac1f6b6435d0,0
287da3f0-bbc0-11e8-b2bb-ac1f6b6435d0,4
281f55ca-bbc0-11e8-b2bb-ac1f6b6435d0,8
296238d0-bbc0-11e8-b2bb-ac1f6b6435d0,16|0
29adae50-bbc0-11e8-b2bb-ac1f6b6435d0,16|5
2bc3fdac-bbc0-11e8-b2bb-ac1f6b6435d0,7
2a662372-bbc0-11e8-b2bb-ac1f6b6435d0,0
2b835c66-bbc0-11e8-b2bb-ac1f6b6435d0,4
2a30256a-bbc0-11e8-b2bb-ac1f6b6435d0,14|0
2befbf82-bbc0-11e8-b2bb-ac1f6b6435d0,14
2b96d9f8-bbc0-11e8-b2bb-ac1f6b6435d0,8
2df9fef0-bbc0-11e8-b2bb-ac1f6b6435d0,13
2dec99ea-bbc0-11e8-b2bb-ac1f6b6435d0,0
2fad87d0-bbc0-11e8-b2bb-ac1f6b6435d0,5|1|13
2f439258-bbc0-11e8-b2bb-ac1f6b6435d0,3
315a635a-bbc0-11e8-b2bb-ac1f6b6435d0,12
30664630-bbc0-11e8-b2bb-ac1f6b6435d0,12
3292b9ac-bbc0-11e8-b2bb-ac1f6b6435d0,0
31d4ca82-bbc0-11e8-b2bb-ac1f6b6435d0,16
32e2887e-bbc0-11e8-b2bb-ac1f6b6435d0,8
32cace8c-bbc0-11e8-b2bb-ac1f6b6435d0,16|0|13
33a277e2-bbc0-11e8-b2bb-ac1f6b6435d0,7|5
34498456-bbc0-11e8-b2bb-ac1f6b6435d0,16|0
3565ebd6-bbc0-11e8-b2bb-ac1f6b6435d0,5
359d2736-bbc0-11e8-b2bb-ac1f6b6435d0,4
374d5a4c-bbc0-11e8-b2bb-ac1f6b6435d0,14
371dd902-bbc0-11e8-b2bb-ac1f6b6435d0,3|0
3625f174-bbc0-11e8-b2bb-ac1f6b6435d0,14|2|13
357ba0d4-bbc0-11e8-b2bb-ac1f6b6435d0,14|0
37d84774-bbc0-11e8-b2bb-ac1f6b6435d0,0
37a8b478-bbc0-11e8-b2bb-ac1f6b6435d0,4|13
36e4e566-bbc0-11e8-b2bb-ac1f6b6435d0,4|13
3b2fdce8-bbc0-11e8-b2bb-ac1f6b6435d0,13
3a760494-bbc0-11e8-b2bb-ac1f6b6435d0,10
3ad9ce66-bbc0-11e8-b2bb-ac1f6b6435d0,16|13
3dd52e6c-bbc0-11e8-b2bb-ac1f6b6435d0,16|13
3e06cca6-bbc0-11e8-b2bb-ac1f6b6435d0,7
3f5245f4-bbc0-11e8-b2bb-ac1f6b6435d0,16|4
3fd74e3e-bbc0-11e8-b2bb-ac1f6b6435d0,9|5
41e3ae98-bbc0-11e8-b2bb-ac1f6b6435d0,16|0
437fd786-bbc0-11e8-b2bb-ac1f6b6435d0,7|8
42a932f8-bbc0-11e8-b2bb-ac1f6b6435d0,0
42d8add0-bbc0-11e8-b2bb-ac1f6b6435d0,4
46094334-bbc0-11e8-b2bb-ac1f6b6435d0,16
461a1e02-bbc0-11e8-b2bb-ac1f6b6435d0,7|0
45548836-bbc0-11e8-b2bb-ac1f6b6435d0,4|2
47463db0-bbc0-11e8-b2bb-ac1f6b6435d0,7
4795cdd0-bbc0-11e8-b2bb-ac1f6b6435d0,9
47ad19a4-bbc0-11e8-b2bb-ac1f6b6435d0,12
4985cf64-bbc0-11e8-b2bb-ac1f6b6435d0,17|0
481a141e-bbc0-11e8-b2bb-ac1f6b6435d0,2
48d6cc30-bbc0-11e8-b2bb-ac1f6b6435d0,13
49600130-bbc0-11e8-b2bb-ac1f6b6435d0,4|0
4e26e134-bbc0-11e8-b2bb-ac1f6b6435d0,16
4ad4e0e4-bbc0-11e8-b2bb-ac1f6b6435d0,14|0
4b87bb9c-bbc0-11e8-b2bb-ac1f6b6435d0,4
4ad4bdc6-bbc0-11e8-b2bb-ac1f6b6435d0,1
4eb8a9ca-bbc0-11e8-b2bb-ac1f6b6435d0,16
4e391278-bbc0-11e8-b2bb-ac1f6b6435d0,12
4e34f544-bbc0-11e8-b2bb-ac1f6b6435d0,16|2
5066aa10-bbc0-11e8-b2bb-ac1f6b6435d0,5|0
50b99482-bbc0-11e8-b2bb-ac1f6b6435d0,16|3|0
50df5974-bbc0-11e8-b2bb-ac1f6b6435d0,12|16|0
52e41f2a-bbc0-11e8-b2bb-ac1f6b6435d0,4
5310cf2a-bbc0-11e8-b2bb-ac1f6b6435d0,14
52141ea6-bbc0-11e8-b2bb-ac1f6b6435d0,16|0
5462119a-bbc0-11e8-b2bb-ac1f6b6435d0,2
53a3800e-bbc0-11e8-b2bb-ac1f6b6435d0,16|2
588800f4-bbc0-11e8-b2bb-ac1f6b6435d0,17
53771406-bbc0-11e8-b2bb-ac1f6b6435d0,12|8
54c45fbc-bbc0-11e8-b2bb-ac1f6b6435d0,16|5
553ddf0e-bbc0-11e8-b2bb-ac1f6b6435d0,12|4
5670f6ae-bbc0-11e8-b2bb-ac1f6b6435d0,16|6|2
56542e48-bbc0-11e8-b2bb-ac1f6b6435d0,14
56d44de4-bbc0-11e8-b2bb-ac1f6b6435d0,14
565dbefe-bbc0-11e8-b2bb-ac1f6b6435d0,17
5939e29c-bbc0-11e8-b2bb-ac1f6b6435d0,12|0
5acd6fac-bbc0-11e8-b2bb-ac1f6b6435d0,7
5c23084e-bbc0-11e8-b2bb-ac1f6b6435d0,16|5|13
5d14c7d8-bbc0-11e8-b2bb-ac1f6b6435d0,14
5eaba756-bbc0-11e8-b2bb-ac1f6b6435d0,8
5ce2f294-bbc0-11e8-b2bb-ac1f6b6435d0,16|2
5fe583b2-bbc0-11e8-b2bb-ac1f6b6435d0,17|0
5ed9def0-bbc0-11e8-b2bb-ac1f6b6435d0,12|2
5f45e668-bbc0-11e8-b2bb-ac1f6b6435d0,3
61cb6d54-bbc0-11e8-b2bb-ac1f6b6435d0,14
6005ea1c-bbc0-11e8-b2bb-ac1f6b6435d0,14|0
67bae05a-bbc0-11e8-b2bb-ac1f6b6435d0,6
65b9f246-bbc0-11e8-b2bb-ac1f6b6435d0,9
61339ee8-bbc0-11e8-b2bb-ac1f6b6435d0,12|0
61d3146e-bbc0-11e8-b2bb-ac1f6b6435d0,10
64b2e600-bbc0-11e8-b2bb-ac1f6b6435d0,0|13
63c2c850-bbc0-11e8-b2bb-ac1f6b6435d0,17|0
671cf7e6-bbc0-11e8-b2bb-ac1f6b6435d0,16|0
64991dce-bbc0-11e8-b2bb-ac1f6b6435d0,0
64d7e068-bbc0-11e8-b2bb-ac1f6b6435d0,16
658dbc26-bbc0-11e8-b2bb-ac1f6b6435d0,5|0
6742f11c-bbc0-11e8-b2bb-ac1f6b6435d0,17
67a84b8e-bbc0-11e8-b2bb-ac1f6b6435d0,16|2|0
69289388-bbc0-11e8-b2bb-ac1f6b6435d0,13|7
69c723d6-bbc0-11e8-b2bb-ac1f6b6435d0,14
6a1b5da2-bbc0-11e8-b2bb-ac1f6b6435d0,16|0
6c59d6f2-bbc0-11e8-b2bb-ac1f6b6435d0,10
6cdb9b06-bbc0-11e8-b2bb-ac1f6b6435d0,5
6affa944-bbc0-11e8-b2bb-ac1f6b6435d0,2|0
6d7aa96c-bbc0-11e8-b2bb-ac1f6b6435d0,7|0
6e744e5e-bbc0-11e8-b2bb-ac1f6b6435d0,7|5
6f53d484-bbc0-11e8-b2bb-ac1f6b6435d0,16
71c63fcc-bbc0-11e8-b2bb-ac1f6b6435d0,0
7480ca16-bbc0-11e8-b2bb-ac1f6b6435d0,13|5
716567d8-bbc0-11e8-b2bb-ac1f6b6435d0,13
71713716-bbc0-11e8-b2bb-ac1f6b6435d0,16|0
72c8e19a-bbc0-11e8-b2bb-ac1f6b6435d0,14|0
740c1a72-bbc0-11e8-b2bb-ac1f6b6435d0,14|0|13
7297414e-bbc0-11e8-b2bb-ac1f6b6435d0,16|0
7740d502-bbc0-11e8-b2bb-ac1f6b6435d0,14
74e905ae-bbc0-11e8-b2bb-ac1f6b6435d0,0
73d46a32-bbc0-11e8-b2bb-ac1f6b6435d0,16
74d43bba-bbc0-11e8-b2bb-ac1f6b6435d0,15
76079cca-bbc0-11e8-b2bb-ac1f6b6435d0,12
76b7e4a4-bbc0-11e8-b2bb-ac1f6b6435d0,5
77fe33b8-bbc0-11e8-b2bb-ac1f6b6435d0,16
787e41de-bbc0-11e8-b2bb-ac1f6b6435d0,4
7a819fd0-bbc0-11e8-b2bb-ac1f6b6435d0,16|5|0|13
7b4c9a1e-bbc0-11e8-b2bb-ac1f6b6435d0,12|5
7bb1152a-bbc0-11e8-b2bb-ac1f6b6435d0,5
7c3888c0-bbc0-11e8-b2bb-ac1f6b6435d0,15|8
7cc54f12-bbc0-11e8-b2bb-ac1f6b6435d0,9|0
7fe1ea48-bbc0-11e8-b2bb-ac1f6b6435d0,0
7f807998-bbc0-11e8-b2bb-ac1f6b6435d0,7|2|0
815f298a-bbc0-11e8-b2bb-ac1f6b6435d0,5|0
81c7b55e-bbc0-11e8-b2bb-ac1f6b6435d0,4
82716856-bbc0-11e8-b2bb-ac1f6b6435d0,16|0
82c29ae6-bbc0-11e8-b2bb-ac1f6b6435d0,14
831c7926-bbc0-11e8-b2bb-ac1f6b6435d0,5
8437075e-bbc0-11e8-b2bb-ac1f6b6435d0,6
8362cfde-bbc0-11e8-b2bb-ac1f6b6435d0,12|13
84ddeec0-bbc0-11e8-b2bb-ac1f6b6435d0,16|0|13
87630d88-bbc0-11e8-b2bb-ac1f6b6435d0,5|0
84e0cdc0-bbc0-11e8-b2bb-ac1f6b6435d0,7|0
878cef0e-bbc0-11e8-b2bb-ac1f6b6435d0,16|8|2
859562bc-bbc0-11e8-b2bb-ac1f6b6435d0,0
8701b1e6-bbc0-11e8-b2bb-ac1f6b6435d0,2|0
8aa19320-bbc0-11e8-b2bb-ac1f6b6435d0,1|0
8a63b33e-bbc0-11e8-b2bb-ac1f6b6435d0,13
8a9d029c-bbc0-11e8-b2bb-ac1f6b6435d0,5
89fb6018-bbc0-11e8-b2bb-ac1f6b6435d0,9
88cf2134-bbc0-11e8-b2bb-ac1f6b6435d0,16|0
8ceab21a-bbc0-11e8-b2bb-ac1f6b6435d0,13|16|0
8caf1778-bbc0-11e8-b2bb-ac1f6b6435d0,0
8ba898cc-bbc0-11e8-b2bb-ac1f6b6435d0,4
8cd93e22-bbc0-11e8-b2bb-ac1f6b6435d0,7
8ffe9d86-bbc0-11e8-b2bb-ac1f6b6435d0,4
9015588c-bbc0-11e8-b2bb-ac1f6b6435d0,9|0
904313e4-bbc0-11e8-b2bb-ac1f6b6435d0,14
8ea897ca-bbc0-11e8-b2bb-ac1f6b6435d0,13
9109992e-bbc0-11e8-b2bb-ac1f6b6435d0,2
985cc034-bbc0-11e8-b2bb-ac1f6b6435d0,0|13
9610cae6-bbc0-11e8-b2bb-ac1f6b6435d0,0
92b69df8-bbc0-11e8-b2bb-ac1f6b6435d0,16|0|13
95e1e5e6-bbc0-11e8-b2bb-ac1f6b6435d0,5|0
94d48294-bbc0-11e8-b2bb-ac1f6b6435d0,16|1
97bd4ae0-bbc0-11e8-b2bb-ac1f6b6435d0,0
97227d30-bbc0-11e8-b2bb-ac1f6b6435d0,8
990aae74-bbc0-11e8-b2bb-ac1f6b6435d0,12|0
979f4900-bbc0-11e8-b2bb-ac1f6b6435d0,1
990bb6c0-bbc0-11e8-b2bb-ac1f6b6435d0,7|0
97d68a82-bbc0-11e8-b2bb-ac1f6b6435d0,7|4
9a0d270c-bbc0-11e8-b2bb-ac1f6b6435d0,16|0|13
9a92003a-bbc0-11e8-b2bb-ac1f6b6435d0,0
99a90592-bbc0-11e8-b2bb-ac1f6b6435d0,0
9a64e5f0-bbc0-11e8-b2bb-ac1f6b6435d0,4
9a35aa42-bbc0-11e8-b2bb-ac1f6b6435d0,16|0
9b97ee90-bbc0-11e8-b2bb-ac1f6b6435d0,0
9b877506-bbc0-11e8-b2bb-ac1f6b6435d0,10
9cb5b7da-bbc0-11e8-b2bb-ac1f6b6435d0,10
9d6238c0-bbc0-11e8-b2bb-ac1f6b6435d0,14
9cb82a42-bbc0-11e8-b2bb-ac1f6b6435d0,9
9e6c6b28-bbc0-11e8-b2bb-ac1f6b6435d0,16|5
9d944e32-bbc0-11e8-b2bb-ac1f6b6435d0,16
9e564f32-bbc0-11e8-b2bb-ac1f6b6435d0,4|2
a2a9bace-bbc0-11e8-b2bb-ac1f6b6435d0,7
a098b0d2-bbc0-11e8-b2bb-ac1f6b6435d0,3
a2b21278-bbc0-11e8-b2bb-ac1f6b6435d0,9
a461e6d4-bbc0-11e8-b2bb-ac1f6b6435d0,9|16|0
a6adc980-bbc0-11e8-b2bb-ac1f6b6435d0,0
a5584754-bbc0-11e8-b2bb-ac1f6b6435d0,16|0
a6804adc-bbc0-11e8-b2bb-ac1f6b6435d0,7|0
a73c4ea8-bbc0-11e8-b2bb-ac1f6b6435d0,16|0
a69b0a48-bbc0-11e8-b2bb-ac1f6b6435d0,12|0
a7f21224-bbc0-11e8-b2bb-ac1f6b6435d0,8|0
a68aad7e-bbc0-11e8-b2bb-ac1f6b6435d0,16|5
a7e03cd4-bbc0-11e8-b2bb-ac1f6b6435d0,5|0
a82f6a70-bbc0-11e8-b2bb-ac1f6b6435d0,7
aa01a8a4-bbc0-11e8-b2bb-ac1f6b6435d0,12|1|0
ab55521e-bbc0-11e8-b2bb-ac1f6b6435d0,8|0
ab5b4656-bbc0-11e8-b2bb-ac1f6b6435d0,5|13
aa40cf52-bbc0-11e8-b2bb-ac1f6b6435d0,9
ab957204-bbc0-11e8-b2bb-ac1f6b6435d0,7
ac63221c-bbc0-11e8-b2bb-ac1f6b6435d0,2|0
ad180f4c-bbc0-11e8-b2bb-ac1f6b6435d0,9
abf11b04-bbc0-11e8-b2bb-ac1f6b6435d0,16|5
